f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,binaryClass
99,77,76,71,94,14,32,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
91,102,98,71,94,0,6,27,50,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,N
96,114,87,71,94,0,0,46,0,34,12,0,0,11,32,0,0,0,0,0,0,0,0,0,0,0,N
83,111,76,71,95,0,0,31,34,0,0,0,39,6,0,0,0,0,0,0,0,0,0,0,1,0,N
55,103,76,71,94,0,0,0,1,3,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
106,85,76,71,94,0,42,5,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
164,101,76,71,94,0,55,24,32,14,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
89,100,100,71,94,0,1,2,63,16,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,N
115,79,76,72,94,0,32,14,2,53,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N
113,98,76,71,94,0,1,37,27,0,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
113,93,76,71,94,0,0,0,47,31,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
193,87,76,71,94,0,8,150,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,80,125,71,94,0,1,2,50,12,0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,N
133,77,76,71,94,1,34,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
52,98,76,76,97,0,0,0,2,0,35,26,0,0,0,0,0,0,0,0,0,0,3,2,0,0,N
101,77,76,71,94,0,0,41,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
136,77,76,71,94,0,71,12,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
106,77,76,76,97,0,0,0,38,61,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,N
90,77,76,116,109,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,N
59,116,97,73,94,0,0,0,2,47,0,0,0,6,45,0,0,1,5,0,0,0,0,0,0,0,N
90,77,76,71,94,0,79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
131,79,77,71,94,0,31,32,31,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,N
16,112,105,82,94,0,3,0,0,0,0,0,0,0,27,32,0,0,0,0,1,7,0,0,0,0,N
107,77,76,72,95,0,0,48,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N
93,106,77,71,94,0,0,0,43,19,5,40,0,8,1,0,0,0,0,0,0,0,0,0,0,0,N
109,82,76,71,94,0,31,31,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
72,107,76,71,94,0,0,3,0,0,59,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
144,101,76,71,94,4,17,1,21,43,59,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,78,76,71,94,32,47,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
65,137,92,71,94,0,0,0,27,27,0,0,0,24,51,0,0,0,0,0,0,0,0,0,0,0,N
100,109,77,71,94,47,32,0,0,0,0,9,36,0,2,1,0,0,0,0,0,0,0,0,0,0,N
114,116,76,71,94,5,5,0,0,0,116,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
97,110,95,121,109,0,0,32,14,0,18,59,0,0,0,0,0,3,16,0,0,7,31,0,0,0,N
71,99,102,71,94,0,19,44,0,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,N
100,77,76,71,94,46,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
40,138,76,71,94,0,0,2,0,0,5,40,11,33,0,0,0,0,0,0,0,0,0,0,0,0,N
24,118,78,71,94,0,0,3,2,7,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,N
62,106,116,71,94,0,3,0,0,15,47,0,0,0,0,22,28,0,0,0,0,0,0,0,0,0,N
71,140,76,71,94,0,0,46,0,0,2,3,52,24,0,0,0,0,0,0,0,0,0,0,0,0,N
134,88,77,80,94,0,6,56,0,32,47,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,N
130,97,79,75,94,0,48,34,0,0,45,19,0,0,0,0,0,0,0,3,1,0,0,0,0,0,N
108,92,76,71,94,0,28,18,1,20,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,N
97,77,76,71,94,0,25,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
54,168,77,78,94,0,0,0,0,0,40,21,13,63,0,0,0,0,0,0,2,4,0,0,0,0,N
32,147,76,71,94,0,0,0,0,1,2,5,62,22,0,0,0,0,0,0,0,0,0,0,0,0,N
59,98,103,71,94,0,9,37,2,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,N
33,150,85,71,94,0,0,0,0,0,0,42,3,30,29,0,0,0,0,0,0,0,0,0,0,0,N
74,116,108,71,94,31,31,0,0,2,1,0,1,5,16,42,0,0,0,0,0,0,0,0,0,0,N
59,77,82,163,94,2,1,0,28,18,0,0,0,0,0,0,0,0,0,0,19,48,0,0,0,0,N
90,77,76,71,94,3,57,15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
65,101,101,71,94,0,1,1,0,47,8,0,0,0,7,36,0,0,0,0,0,0,0,0,0,0,N
103,77,76,71,94,1,29,19,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
134,107,76,71,94,0,0,0,71,14,55,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,N
87,79,76,74,95,0,79,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,N
70,86,140,74,94,0,2,1,0,47,15,0,0,0,0,0,23,33,0,0,0,1,1,0,0,0,N
71,115,102,73,94,0,0,0,12,50,0,0,0,0,38,20,0,0,0,1,2,0,0,0,0,0,N
58,156,123,71,94,9,37,0,0,0,2,0,0,0,88,30,0,0,0,0,0,0,0,0,0,0,N
56,82,76,77,117,0,0,0,5,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,N
56,118,76,71,94,0,3,6,0,1,1,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,N
119,77,76,71,94,0,0,19,73,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
54,98,76,71,94,0,0,0,2,1,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
60,107,104,98,94,0,0,3,0,0,32,45,0,0,0,0,0,0,8,32,0,0,0,0,0,0,N
38,102,77,77,94,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,1,3,0,0,0,0,N
111,152,80,71,94,0,0,0,0,37,63,39,0,34,10,0,0,0,0,0,0,0,0,0,0,0,N
102,82,76,71,94,0,0,0,18,61,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15,110,88,76,97,0,2,0,0,0,0,0,0,6,37,0,0,0,0,0,0,0,3,2,0,0,N
66,141,119,81,94,0,0,0,0,46,0,0,41,35,0,0,0,13,28,0,0,0,0,0,0,0,N
15,128,85,71,94,0,2,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,N
174,77,76,71,94,0,0,5,98,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
79,112,76,71,94,0,0,50,12,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,N
115,86,76,71,94,0,0,64,0,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
132,81,76,71,94,0,109,16,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,N
33,122,76,71,94,0,1,2,0,5,0,0,54,6,0,0,0,0,0,0,0,0,0,0,0,0,N
110,150,76,71,94,0,10,72,0,0,0,44,1,51,0,0,0,0,0,0,0,0,0,0,0,0,N
130,98,76,71,94,0,0,4,3,53,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
40,77,108,93,94,0,2,5,15,6,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,N
145,77,79,74,94,32,47,56,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,N
121,88,76,71,94,0,34,15,0,32,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
126,81,76,71,94,40,40,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
48,129,96,71,94,0,0,0,0,0,23,41,0,0,23,20,0,0,0,0,0,0,0,0,0,0,N
19,151,76,71,94,2,0,0,0,0,1,4,6,70,0,0,0,0,0,0,0,0,0,0,0,0,N
117,89,76,71,94,0,0,0,6,67,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
130,77,76,71,94,31,31,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
49,117,92,71,94,2,1,0,0,7,38,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,N
119,77,76,71,94,0,0,12,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,113,105,71,95,0,37,25,0,0,6,1,0,0,26,33,0,0,0,0,0,0,0,0,1,0,N
56,83,84,120,94,0,0,37,9,0,0,0,0,6,1,0,0,0,0,0,24,16,0,0,0,0,N
71,77,76,111,115,0,0,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,N
115,116,76,71,94,5,5,0,37,25,0,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,N
71,82,108,94,94,1,1,0,2,40,23,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,N
35,121,76,71,94,0,0,3,5,1,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,77,76,71,94,2,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90,89,114,71,94,63,18,0,0,0,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0,0,N
71,82,123,74,94,0,0,0,6,56,0,0,0,0,0,0,20,21,0,0,1,1,0,0,0,0,N
99,114,76,71,94,6,79,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,N
68,114,87,71,95,0,0,0,0,49,13,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0,N
166,83,76,71,94,0,32,75,18,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,99,110,71,94,0,0,0,0,29,20,4,0,0,0,21,22,0,0,0,0,0,0,0,0,0,N
14,119,91,73,95,1,1,0,0,0,0,0,0,21,30,0,0,3,1,0,0,0,1,1,0,0,N
25,152,106,71,94,0,0,1,1,0,0,0,38,22,5,45,0,0,0,0,0,0,0,0,0,0,N
132,77,76,71,94,32,32,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
98,77,76,71,94,42,40,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
118,92,76,71,94,0,0,0,12,54,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
145,77,76,71,94,0,79,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
122,98,76,71,94,0,0,39,42,3,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,153,77,74,94,1,1,1,2,0,14,73,51,0,0,0,0,0,0,0,1,2,0,0,0,0,N
16,102,112,73,94,0,0,0,0,0,0,4,3,0,0,37,13,0,0,0,0,0,2,0,0,0,N
117,77,76,71,94,0,23,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
124,83,76,71,94,0,0,39,39,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
98,129,76,71,94,0,80,2,0,1,1,0,28,32,0,0,0,0,0,0,0,0,0,0,0,0,N
151,77,76,71,94,6,80,56,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
117,77,76,71,95,32,70,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N
57,126,90,71,94,0,0,23,23,0,0,0,2,16,44,0,0,0,0,0,0,0,0,0,0,0,N
117,77,76,71,94,0,48,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
19,112,123,71,94,0,0,4,3,0,0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,N
74,119,76,78,98,2,1,0,0,32,30,0,33,11,0,0,0,0,0,0,0,0,5,3,0,0,N
86,115,101,71,94,0,0,0,0,77,1,0,0,0,37,21,0,0,0,0,0,0,0,0,0,0,N
114,98,76,71,94,1,48,0,1,1,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
61,77,76,77,118,23,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,N
93,103,76,71,94,1,2,0,0,20,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
49,146,96,71,94,0,1,1,0,0,22,39,0,4,55,0,2,0,0,0,0,0,0,0,0,0,N
130,85,100,71,94,0,0,56,43,25,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,N
106,100,76,71,94,0,0,0,0,60,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
106,89,76,71,94,0,20,47,0,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
97,78,76,71,94,0,0,9,37,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
40,118,109,71,94,0,0,0,0,2,16,29,0,0,0,45,5,0,0,0,0,0,0,0,0,0,N
62,116,76,71,94,3,0,0,0,0,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
96,118,100,71,94,0,0,0,32,49,11,0,0,0,41,18,0,0,0,0,0,0,0,0,0,0,N
116,79,77,71,94,1,7,56,23,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,N
56,101,100,71,94,0,18,28,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,N
118,119,76,71,94,0,0,18,65,25,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,N
96,82,76,71,94,9,37,0,2,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
87,117,98,71,94,8,71,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,N
74,78,77,96,132,0,1,26,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,5,0,N
22,100,119,71,94,4,6,0,0,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,N
59,91,122,79,97,0,1,1,0,1,61,0,0,0,0,0,0,21,20,0,0,0,0,0,1,1,N
101,86,76,71,94,10,10,0,50,12,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
72,132,80,71,94,19,44,0,0,0,0,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,N
132,77,76,71,94,50,12,0,7,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
13,115,107,71,94,0,0,0,0,0,0,0,0,0,29,33,0,0,0,0,0,0,0,0,0,0,N
92,77,77,72,94,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N
153,112,76,71,95,16,63,0,0,0,70,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
99,77,76,71,94,0,0,46,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
113,98,76,71,94,2,3,0,19,43,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
28,113,76,71,94,0,0,0,1,2,0,8,40,4,0,0,0,0,0,0,0,0,0,0,0,0,N
31,104,76,71,94,0,0,1,1,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,N
99,82,76,71,94,5,42,0,1,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90,120,76,71,94,2,1,0,43,19,0,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,77,132,166,94,0,0,4,2,0,0,0,0,0,0,0,0,0,11,48,50,0,0,0,0,0,N
93,77,76,73,94,13,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N
43,129,76,71,94,0,0,6,1,2,0,15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,N
103,106,78,71,94,0,0,23,23,1,41,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,N
32,107,121,71,94,0,0,0,0,0,0,37,8,0,0,0,25,17,0,0,0,0,0,0,0,0,N
79,131,76,71,94,0,0,0,0,7,74,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,N
56,77,76,119,116,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,N
129,77,76,71,94,0,0,0,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
106,90,76,71,94,56,6,1,2,2,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
64,79,77,72,160,0,0,38,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,32,N
50,105,76,71,94,0,0,1,0,6,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15,134,148,71,94,0,1,1,0,0,0,0,0,38,21,0,18,39,0,0,0,0,0,0,0,0,N
56,79,148,91,94,0,0,14,32,0,0,0,1,1,0,0,0,17,53,0,0,0,0,0,0,0,N
101,82,76,71,94,0,0,0,28,59,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,118,116,71,94,0,0,3,6,56,0,1,0,0,19,54,0,0,0,0,0,0,0,0,0,0,N
56,90,131,71,94,0,0,0,46,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,N
135,77,76,71,94,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
102,77,76,71,94,0,44,5,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
112,95,95,108,94,0,0,0,50,13,49,13,0,0,0,0,0,0,0,19,21,0,0,0,0,0,N
106,144,76,71,94,0,0,0,63,16,0,2,79,8,0,0,0,0,0,0,0,0,0,0,0,0,N
117,77,76,71,94,0,15,73,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
104,120,76,71,94,0,0,37,25,0,1,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,N
72,137,81,74,94,0,0,0,0,41,6,1,68,8,0,0,0,0,4,2,0,0,0,0,0,0,N
115,77,79,71,94,0,42,67,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,N
63,102,112,71,94,0,0,2,1,16,46,0,0,0,0,13,29,0,0,0,0,0,0,0,0,0,N
69,107,76,71,94,0,0,0,0,13,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
24,119,78,71,94,3,0,2,1,6,1,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,N
80,115,120,71,94,0,0,56,8,7,0,0,0,0,9,64,0,0,0,0,0,0,0,0,0,0,N
127,94,77,74,94,0,0,0,50,18,72,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,N
69,119,76,71,94,0,0,0,30,19,1,1,38,14,0,0,0,0,0,0,0,0,0,0,0,0,N
38,100,76,71,94,0,0,0,6,1,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,77,93,110,94,1,3,1,0,0,0,0,0,0,0,0,0,0,0,13,27,0,0,0,0,0,N
103,95,76,71,94,0,0,11,43,0,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,132,76,71,94,0,2,1,0,0,55,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,N
96,159,89,71,94,0,0,0,19,43,15,30,0,34,41,0,0,0,0,0,0,0,0,0,0,0,N
130,98,102,71,94,0,0,45,80,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,N
115,120,76,71,94,37,9,37,25,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,N
112,94,76,71,94,0,0,19,44,0,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
97,97,76,71,94,62,0,0,1,2,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
16,120,94,71,94,1,2,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,N
46,86,200,114,94,0,0,0,0,6,40,0,0,0,0,0,0,28,108,5,0,0,0,0,0,0,N
62,119,96,72,94,0,11,39,2,0,0,0,0,0,57,2,0,0,0,0,1,0,0,0,0,0,N
15,140,104,72,94,0,0,2,0,0,0,0,0,20,46,21,0,0,0,0,0,0,1,0,0,0,N
76,139,91,71,94,0,23,23,8,12,0,0,0,28,47,0,0,0,0,0,0,0,0,0,0,0,N
116,83,76,73,95,0,32,22,0,38,24,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,N
115,77,79,71,94,37,71,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,N
115,77,76,91,138,23,23,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,N
14,83,78,97,131,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,34,3,0,N
60,96,126,71,94,0,0,9,37,0,5,2,0,0,0,13,44,0,0,0,0,0,0,0,0,0,N
110,100,77,72,94,0,46,1,1,0,61,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N
108,97,76,71,94,0,0,12,43,22,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
22,77,115,134,94,0,3,1,6,0,0,0,0,0,0,0,3,3,0,33,35,0,0,0,0,0,N
89,93,109,71,94,0,1,2,8,71,0,0,0,0,0,24,19,0,0,0,0,0,0,0,0,0,N
161,77,76,71,94,0,0,47,87,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
113,126,78,71,94,0,47,32,0,0,0,33,43,0,0,2,0,0,0,0,0,0,0,0,0,0,N
74,77,118,86,158,0,0,8,57,0,0,0,0,0,0,0,0,8,33,0,0,0,0,0,7,28,N
16,119,95,71,94,0,0,0,3,0,0,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,N
130,77,81,75,94,0,79,37,9,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,N
172,77,76,71,94,19,44,37,9,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
51,108,76,71,94,0,0,0,1,3,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
100,77,119,92,94,10,2,2,24,55,0,0,0,0,0,0,0,0,39,9,0,0,0,0,0,0,N
76,77,107,97,94,0,0,0,28,39,0,0,0,0,0,0,0,1,12,29,0,0,0,0,0,0,N
118,77,76,71,94,0,59,15,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
112,113,76,71,94,0,1,79,0,0,1,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,N
85,137,76,76,167,0,0,0,62,0,0,0,58,18,0,0,0,0,0,0,0,0,0,0,14,27,N
113,94,76,71,94,9,0,0,0,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
109,77,76,71,94,28,28,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
172,110,76,71,94,0,39,39,16,63,0,2,43,1,0,0,0,0,0,0,0,0,0,0,0,0,N
83,118,96,71,94,0,15,59,0,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,0,0,N
13,77,113,129,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,20,0,0,0,1,1,N
87,94,107,74,100,0,39,39,0,0,0,0,0,0,0,29,14,0,0,0,0,0,0,3,3,0,N
94,117,76,71,94,0,8,71,2,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,N
70,141,76,71,94,0,0,0,1,4,21,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,N
42,94,76,97,131,3,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,34,3,0,N
36,133,76,71,94,0,2,2,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,N
130,78,76,71,94,0,0,2,14,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
67,119,76,71,94,2,0,0,14,32,0,0,35,17,0,0,0,0,0,0,0,0,0,0,0,0,N
101,149,77,71,94,0,0,5,41,0,0,71,51,0,0,1,0,0,0,0,0,0,0,0,0,0,N
69,140,76,71,94,0,0,0,6,43,0,0,45,31,0,0,0,0,0,0,0,0,0,0,0,0,N
75,77,76,86,144,0,0,1,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,N
132,117,76,71,94,6,75,28,0,0,0,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,N
75,77,123,118,94,1,52,12,0,1,1,0,0,0,0,0,0,0,11,59,0,0,0,0,0,0,N
111,118,78,71,94,0,0,25,37,0,15,62,0,3,6,0,0,0,0,0,0,0,0,0,0,0,N
69,138,76,71,94,0,0,0,0,0,44,34,41,4,0,0,0,0,0,0,0,0,0,0,0,0,N
57,85,77,113,113,5,4,0,0,13,32,0,0,0,0,1,0,0,0,0,0,0,37,1,0,0,N
60,122,85,71,94,1,1,3,0,39,7,0,0,24,27,0,0,0,0,0,0,0,0,0,0,0,N
60,98,120,72,94,0,0,1,0,12,49,0,0,0,0,0,38,4,2,0,0,0,0,0,0,0,N
175,91,76,71,94,8,80,37,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
45,143,105,71,94,2,0,0,0,0,32,14,0,0,59,16,0,0,0,0,0,0,0,0,0,0,N
92,77,76,71,94,0,16,65,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
109,77,76,71,94,11,43,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
131,95,76,71,94,1,1,0,0,70,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
78,123,103,71,94,0,0,0,0,40,38,0,0,0,32,26,0,0,0,0,0,0,0,0,0,0,N
15,136,88,71,94,0,0,0,0,0,0,0,9,26,37,0,0,0,0,0,0,0,0,0,0,0,N
93,105,82,71,94,0,0,3,31,31,0,35,10,0,0,8,0,0,0,0,0,0,0,0,0,0,N
15,94,178,71,94,0,0,1,1,0,0,0,0,0,0,6,59,35,0,0,0,0,0,0,0,0,N
106,90,76,71,94,0,1,3,1,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
109,102,76,71,94,2,2,1,0,57,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
130,77,76,71,94,90,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
145,77,76,71,94,86,9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
91,78,76,71,94,0,55,24,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,114,103,73,94,0,31,32,2,0,0,0,0,0,36,23,0,0,0,2,0,0,0,0,0,0,N
24,146,83,72,94,0,0,0,0,1,5,0,24,52,0,0,0,3,3,0,0,0,0,0,0,0,N
55,139,76,71,94,0,0,0,2,1,21,40,23,21,0,0,0,0,0,0,0,0,0,0,0,0,N
77,130,76,71,94,0,0,0,0,5,72,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,N
13,187,130,71,94,0,0,0,0,0,0,0,0,47,50,51,6,0,0,0,0,0,0,0,0,0,N
99,77,76,71,94,32,14,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
32,103,76,72,94,2,0,0,0,0,0,27,18,0,0,0,0,0,0,0,0,1,1,0,0,0,N
64,103,76,71,94,3,1,0,0,0,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
