bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
3,1.0,1450,8100,0,6,1450,0,1952,0,47.7027,-122.289,1450,7800,1,1,14,12.786893438315085
2,1.5,1170,1079,0,7,1170,0,2003,0,47.6607,-122.333,1170,1116,0,8,25,13.037896397054075
3,2.5,1730,6930,0,8,1730,0,1994,0,47.2621,-122.30799999999999,1780,6930,0,9,3,12.460718739865236
3,2.25,2680,98445,0,8,2680,0,1962,0,47.5015,-122.10799999999999,2340,98445,1,4,11,13.304686600863562
3,1.0,1260,24550,0,7,1260,0,1937,0,47.5442,-122.396,2500,12320,0,9,19,13.407543823396258
3,1.5,1020,10152,0,6,1020,0,1959,0,47.4971,-122.16799999999999,1320,8892,0,10,3,12.013706813470414
5,2.5,1970,8605,0,7,1970,0,1994,0,47.1944,-122.01299999999999,1970,8460,0,5,18,12.601490784782536
2,1.0,830,5100,0,7,830,0,1942,0,47.5259,-122.37899999999999,1220,5100,0,10,23,12.765691290604371
4,4.5,5030,11023,0,11,3250,1780,2008,0,47.5722,-122.236,3640,11490,0,5,13,14.711598990684092
2,1.0,800,9450,0,6,800,0,1958,0,47.4563,-122.184,1090,9450,1,5,13,12.100717685412471
3,1.75,1330,12092,0,6,720,610,1981,0,47.5102,-122.324,1770,11770,1,4,7,12.736556768559339
3,1.0,1030,4700,0,7,1030,0,1952,0,47.5118,-122.37700000000001,1030,4700,1,1,27,12.807655372286902
4,4.25,5660,193593,0,10,4100,1560,2001,0,47.7064,-121.98100000000001,3620,207141,0,6,5,13.769467666582738
3,2.5,2330,1987,0,9,1410,920,2004,0,47.6735,-122.405,2640,5250,0,5,27,13.503537159062734
3,1.75,1540,10800,0,6,770,770,1947,0,47.5763,-122.22200000000001,2020,10800,0,6,16,13.122365377402328
6,2.75,2040,8560,0,7,1100,940,1961,0,47.61600000000001,-122.115,2230,8560,1,2,13,13.321215875492413
3,2.0,1540,7800,0,8,1540,0,2004,0,47.7041,-122.288,1510,7800,0,6,4,13.171155446333852
4,1.0,1920,13787,0,7,1220,700,1966,0,47.4502,-122.277,1490,11200,0,6,17,12.04355959836804
3,2.5,1870,3439,0,7,1870,0,2005,0,47.3992,-122.163,2190,4029,0,7,13,12.611541086966115
5,3.5,2960,12527,0,9,1940,1020,1986,0,47.3134,-122.35,2210,10952,0,10,29,12.87262171168374
3,1.5,1690,10250,0,7,1690,0,1955,0,47.4531,-122.344,1990,11084,1,2,19,12.706850963741102
3,2.25,1610,7187,0,7,1610,0,1988,0,47.3764,-122.117,1640,7194,0,11,14,12.505995740029274
2,1.0,670,4720,0,6,670,0,1948,0,47.5243,-122.35799999999999,1480,4720,0,8,28,11.580593459194764
3,1.0,1752,14626,0,8,1752,0,2005,0,47.3755,-122.27799999999999,1800,9000,0,12,2,12.425212191503038
4,2.0,1540,5920,0,7,1540,0,1935,0,47.7148,-122.301,1630,6216,0,8,18,13.000198003314573
3,2.5,3160,286181,0,9,3160,0,2002,0,47.3401,-121.946,2110,94663,1,4,17,13.269059483669357
3,1.75,2570,39634,0,8,2570,0,1984,0,47.596000000000004,-122.08,2990,39634,1,1,21,13.339892798942067
3,1.5,1370,7500,0,7,1080,290,1958,0,47.4167,-122.322,1400,7500,0,11,19,12.220966184120165
2,1.0,860,5800,0,5,860,0,1942,0,47.4979,-122.18299999999999,900,6000,0,9,9,12.31448300568063
2,1.5,1680,17400,0,7,1680,0,1991,0,47.3836,-122.006,1610,27600,1,4,9,13.023649611968253
1,0.75,930,29258,0,6,930,0,1941,0,47.4837,-122.236,2000,18321,0,6,25,12.154784614286667
4,1.75,1820,7381,0,7,1150,670,1962,0,47.4567,-122.171,1610,8462,1,4,6,12.676079399771027
3,1.5,2120,4370,0,8,2120,0,1904,0,47.606,-122.307,1960,5120,0,12,10,13.50558423989076
4,2.25,3330,21785,0,9,3330,0,1994,0,47.4725,-122.13600000000001,3330,21796,1,2,18,13.22672519452875
3,2.25,2520,6170,0,7,1850,670,2003,0,47.3522,-122.042,2260,6967,0,12,15,12.807518376977407
3,1.75,1560,9247,0,7,1160,400,1989,0,47.6954,-122.17399999999999,1690,8772,0,11,20,13.102162710901053
5,1.75,2250,13526,0,8,1350,900,1957,0,47.7108,-122.279,2580,10078,1,4,27,13.441545570402797
2,1.0,640,7768,0,6,640,0,1942,0,47.515,-122.359,840,7424,0,7,11,12.013706813470414
5,3.75,3880,8370,0,7,3880,0,2004,0,47.4811,-122.179,2160,4651,0,11,13,13.134293924552235
3,2.25,3360,7108,0,10,2770,590,1905,2004,47.6187,-122.28399999999999,3450,8558,0,12,9,14.600781483396274
5,1.75,2350,7800,0,8,1510,840,1968,0,47.6225,-122.10700000000001,2220,8400,1,4,29,13.53314897324916
5,2.5,2340,1989,1,8,2340,0,1959,0,47.5193,-122.257,2200,3230,1,4,17,13.764165683299115
3,2.5,1430,1056,0,8,1430,0,2003,0,47.684,-122.38799999999999,1310,2135,0,8,22,13.002680788738946
3,2.5,1920,12244,0,7,1920,0,1998,0,47.7256,-121.97,1920,11859,0,8,14,12.849506861271108
3,3.25,4330,14600,0,10,3630,700,1985,0,47.6341,-122.044,3220,12672,1,1,26,13.490889221207832
2,1.0,790,5150,0,6,790,0,1948,0,47.5528,-122.272,1460,5150,1,2,10,12.745162058613042
4,1.75,2350,5946,0,8,1350,1000,1957,0,47.6879,-122.29799999999999,2060,6000,0,9,16,13.22672519452875
3,2.5,1350,3068,0,7,1350,0,1991,0,47.6099,-122.29299999999999,1900,4000,0,6,3,13.326121846238388
3,2.0,1470,10052,0,8,1470,0,1956,0,47.726000000000006,-122.316,1480,9780,0,7,2,13.081543466215237
6,1.5,1680,5202,0,7,1680,0,1911,0,47.6798,-122.206,1890,5500,1,3,16,13.336669594255035
4,2.5,1890,8505,0,8,1290,600,1980,0,47.6796,-122.115,1720,9600,0,6,24,12.987690762404629
4,2.5,2030,9905,0,8,2030,0,1959,0,47.5518,-122.184,2130,10008,1,4,8,13.339087971220277
4,1.75,1760,4080,0,8,1760,0,1906,0,47.675,-122.331,1760,6120,0,7,14,13.60479076121576
3,2.25,1950,8868,0,7,1350,600,1964,0,47.7538,-122.31200000000001,1300,8880,0,5,27,12.936036208848487
4,1.0,1440,7404,0,6,1080,360,1918,0,47.5328,-122.37899999999999,1620,7436,0,11,13,12.429220196836383
3,1.5,2230,6000,0,8,1260,970,1968,0,47.5373,-122.395,2120,7200,1,4,13,13.279368835614243
3,1.0,1180,5002,0,7,1180,0,1946,0,47.7529,-122.324,1470,8410,0,5,28,12.301387370778713
5,2.5,2500,11900,0,7,1400,1100,1963,0,47.5915,-122.132,2820,11900,1,4,22,13.270785106659046
3,2.75,2680,20104,0,9,1820,860,1964,0,47.6304,-122.234,3060,19837,0,7,25,14.093143052138025
4,2.5,2040,9225,0,8,1610,430,1968,0,47.636,-122.09700000000001,1730,9225,0,8,1,13.42246945133505
4,2.75,2660,7389,0,9,2660,0,2002,0,47.5993,-121.977,2820,7388,0,10,29,13.451668563394815
5,2.75,2580,7630,0,7,1730,850,1954,0,47.6226,-122.205,2040,7717,0,12,9,13.726680437153236
3,1.0,1000,6947,0,7,1000,0,1947,0,47.7142,-122.319,1000,6947,0,11,21,12.834683971615659
3,1.5,1330,1265,0,8,1140,190,2008,0,47.5773,-122.40899999999999,1330,1264,1,4,7,13.122365377402328
2,2.0,1420,5185,0,7,1420,0,2004,0,47.3543,-122.022,2140,4890,0,12,26,12.721888795877375
2,1.0,1280,21750,0,6,1280,0,1912,0,47.3096,-122.241,1520,21750,0,7,18,12.04355959836804
5,2.5,2200,8500,0,7,1400,800,1971,0,47.3073,-122.006,1360,8855,1,4,29,12.67888794332868
3,1.75,1800,8462,0,8,1440,360,1978,0,47.6623,-122.141,2210,8436,1,3,6,13.138238695062618
3,1.75,1200,9085,0,7,1200,0,1968,0,47.2795,-122.353,1200,9085,0,7,8,12.34126328584159
4,2.0,1840,4760,0,6,1080,760,1929,0,47.5297,-122.34899999999999,1170,5950,1,5,7,12.978495316450783
2,1.0,960,5150,0,6,960,0,1951,0,47.5201,-122.37200000000001,1010,5000,0,9,8,12.496878583628968
4,1.5,2890,9000,0,8,2090,800,1939,0,47.5682,-122.274,2550,8400,0,10,8,13.721200977393528
3,1.75,1290,10117,0,7,1290,0,1984,0,47.7598,-122.146,1770,11839,1,3,3,12.821260987319457
2,1.0,1140,3834,0,6,1140,0,1911,0,47.5642,-122.37799999999999,1190,5750,0,12,6,12.676079399771027
3,1.75,1750,5200,0,8,1750,0,1956,0,47.6995,-122.383,2060,5200,0,10,1,13.399996629152975
4,2.25,2580,21115,0,9,2580,0,1977,0,47.5566,-122.219,2690,10165,0,8,26,13.577112495973738
4,2.5,2650,5880,0,9,2650,0,2005,0,47.3509,-122.165,2610,6490,0,12,18,12.703816069256568
2,1.0,1470,6398,0,7,970,500,1941,0,47.6716,-122.279,1950,6398,0,12,3,13.308014385419147
3,2.0,1640,9750,0,7,1640,0,1959,0,47.7425,-122.241,1340,9750,0,11,6,12.834683971615659
1,1.0,620,7620,0,6,620,0,1926,0,47.4697,-122.34899999999999,1160,7620,1,5,5,12.264346270624157
3,1.5,1440,8370,0,7,1440,0,1977,0,47.5418,-122.275,1440,8370,0,8,22,12.319405795112926
3,2.0,1160,10079,0,7,1160,0,1986,0,47.7341,-121.976,1130,10087,1,3,10,12.66191713053049
2,1.0,1070,2880,0,7,1070,0,1902,0,47.6261,-122.324,2030,2880,1,1,28,12.765691290604371
6,4.5,3560,14010,0,7,3560,0,1989,0,47.3244,-122.21700000000001,1710,11116,1,5,6,12.871337193291367
3,1.75,1720,13104,0,7,1720,0,1962,0,47.4709,-122.26,1840,13104,0,7,13,12.560247968016562
3,1.75,1530,9800,0,8,1530,0,1958,0,47.7655,-122.336,1660,9800,0,12,1,12.959846800844963
3,1.75,1270,7875,0,7,1270,0,1980,0,47.3696,-122.17,1830,7210,1,3,9,12.154784614286667
3,1.75,1510,18439,0,7,1510,0,1971,0,47.5491,-122.046,1600,34326,1,5,5,12.832013750189885
2,1.0,880,5500,0,6,880,0,1904,0,47.5573,-122.289,1080,5500,0,8,7,12.584512505902088
5,1.75,2020,5100,0,7,1320,700,1911,0,47.6915,-122.345,1130,5100,1,5,11,13.07107218827772
3,2.5,1410,2675,0,7,820,590,1985,0,47.6786,-122.37100000000001,1410,4013,1,3,30,13.211291416423222
3,1.0,860,10426,0,6,860,0,1954,0,47.4987,-122.34100000000001,1140,11250,0,11,5,11.314486721293981
3,1.0,860,10426,0,6,860,0,1954,0,47.4987,-122.34100000000001,1140,11250,1,4,8,12.300932724054114
3,1.0,1210,5750,0,7,1210,0,1910,0,47.5403,-122.391,1160,5000,0,6,12,12.994532278619134
3,2.5,2090,32718,1,7,1550,540,1919,1983,47.3338,-122.51100000000001,1200,192268,1,4,28,12.899222326086994
3,1.75,1430,20193,0,7,1430,0,1955,0,47.5619,-122.18299999999999,2140,18364,0,11,17,13.023649611968253
6,3.25,2120,6893,0,7,1060,1060,1983,0,47.5508,-122.355,1380,6986,0,8,12,12.706850963741102
3,2.75,2540,8604,0,8,2540,0,1991,0,47.3209,-122.185,2260,7438,0,7,21,12.793723190057223
4,2.5,2490,12929,0,9,2490,0,1983,0,47.6161,-122.021,2440,12929,0,6,17,13.331003865890963
2,1.0,670,2356,0,6,670,0,1960,0,47.5918,-122.295,1220,1740,0,11,7,12.409017571151187
2,2.0,1320,2040,0,7,1320,0,1997,0,47.7224,-122.291,1430,2040,0,11,3,12.598118111678868
2,1.0,950,9000,0,6,950,0,1924,0,47.5219,-122.361,1000,8280,0,11,6,12.170450649220749
3,2.0,1870,8442,0,7,1060,810,1927,0,47.6964,-122.365,1640,6174,0,8,28,13.030250281476574
4,1.75,1840,9250,0,7,980,860,1956,0,47.708,-122.337,1520,9250,1,4,27,13.081543466215237
3,3.25,1410,1253,0,8,1410,0,2005,0,47.6981,-122.34,1410,1253,0,5,9,12.853178505386333
2,1.0,1050,2542,0,7,880,170,1904,0,47.6172,-122.29799999999999,1620,1809,0,6,28,13.384729180332174
2,2.0,1400,10052,0,8,1400,0,1957,0,47.7262,-122.316,1400,8785,0,11,25,12.975604312161424
3,2.5,1630,1755,0,8,1320,310,1997,0,47.691,-122.176,1920,14550,1,5,11,12.947774248188859
3,2.0,1900,9513,0,8,1900,0,1995,0,47.2843,-122.35700000000001,1790,8028,0,12,29,12.660331092405906
4,3.0,1890,35280,0,9,1510,380,1979,0,47.7112,-122.09899999999999,2730,34525,1,4,20,13.30051123642657
3,2.5,2980,43301,0,8,1930,1050,1978,0,47.7631,-122.09299999999999,2890,35915,1,3,6,13.329379172803593
4,3.25,2885,33671,0,8,2885,0,1984,0,47.5174,-122.046,1910,16000,0,10,31,13.312985389904174
3,2.5,1980,11900,0,8,1980,0,1990,0,47.2656,-122.21700000000001,2130,9933,1,4,1,12.301387370778713
4,2.5,3020,8750,0,8,1710,1310,1960,0,47.4298,-122.29,1900,8750,1,4,13,12.73670383776449
4,2.5,2980,210395,0,9,2980,0,2001,0,47.4575,-121.70700000000001,2530,45596,0,10,15,13.3374763699232
5,1.75,3290,11900,0,8,3290,0,1973,0,47.6626,-122.141,2210,8549,0,5,19,13.308014385419147
3,1.75,1580,11750,0,7,1180,400,1951,0,47.5368,-122.265,2150,11750,0,5,13,13.26212705890841
3,2.5,2090,10834,0,8,1360,730,1987,0,47.3537,-122.303,1750,8595,0,5,2,12.560247968016562
3,1.5,1100,8140,0,7,1100,0,1965,0,47.5004,-122.162,1430,7700,1,2,20,12.632976296995821
3,2.5,1870,3480,0,7,1870,0,2002,0,47.4831,-122.18299999999999,2160,3480,1,1,2,12.691583538230217
3,2.75,2390,21804,0,8,1450,940,1973,0,47.7339,-122.18299999999999,2390,10136,1,3,19,13.342303402904738
3,2.0,1320,8568,0,7,1320,0,1993,0,47.3904,-122.164,1600,8463,1,3,11,12.45488784222084
5,3.5,3430,6872,0,10,2830,600,2002,0,47.4065,-122.20700000000001,3650,6600,0,11,17,13.06685278163674
3,2.5,2250,9235,0,8,2250,0,1985,0,47.7268,-122.105,2290,8187,0,10,29,13.215855541983634
3,1.0,1710,19115,0,6,1710,0,1986,0,47.656000000000006,-121.913,1650,15144,1,3,17,12.628070334272698
4,2.5,2160,8049,0,9,2160,0,1988,0,47.3337,-122.26,2490,8995,1,2,4,12.666660207428574
3,1.75,1400,13775,0,8,1400,0,1963,0,47.7413,-122.259,2200,10450,0,7,1,13.017005083966255
2,2.5,1560,5333,0,5,780,780,1947,0,47.4749,-122.213,1010,4800,1,4,9,12.323860125621126
5,2.0,2300,7897,0,8,2300,0,1956,0,47.7556,-122.35600000000001,2030,7902,1,2,12,13.122365377402328
2,1.0,820,4860,0,6,820,0,1955,0,47.5298,-122.271,1240,6000,0,8,12,12.240478903153711
3,1.0,1630,8308,0,7,1630,0,1948,0,47.5075,-122.37799999999999,1170,8308,0,8,18,13.07086164024146
3,2.5,2010,7200,0,8,2010,0,1994,0,47.7372,-122.223,1970,7202,0,7,1,13.151924121391561
4,1.0,1540,5000,0,7,1090,450,1922,0,47.6754,-122.294,1590,5000,1,2,12,13.20302312543853
4,2.75,2420,10962,0,8,1530,890,1977,0,47.6218,-122.152,2620,13200,0,6,5,13.493928313146206
3,2.5,1690,4533,0,7,1690,0,2003,0,47.3575,-122.016,1830,5175,1,3,9,12.660172350152195
3,2.0,1410,10078,0,6,1410,0,1983,0,47.7587,-122.14399999999999,2090,9202,0,11,6,12.834683971615659
3,1.75,1640,47044,0,7,1640,0,1989,0,47.653999999999996,-121.94,2280,200811,0,7,10,13.122365377402328
3,1.75,2200,9840,0,8,1500,700,1978,0,47.559,-122.13600000000001,2410,9623,0,6,24,13.442998001373553
3,2.25,1290,1182,0,8,1000,290,2006,0,47.637,-122.32700000000001,1300,1169,0,12,9,13.171155446333852
3,1.5,1060,6232,0,7,1060,0,1968,0,47.5329,-122.271,1120,5379,1,5,4,12.793862088206213
3,1.0,1240,5750,0,6,1240,0,1948,0,47.56399999999999,-122.398,1240,5750,0,8,20,12.959846800844963
2,1.0,1280,5500,0,7,1280,0,1949,0,47.5179,-122.264,1270,5500,1,3,4,12.388190014812611
2,2.5,2330,3000,0,8,2330,0,1915,1994,47.5953,-122.294,1760,4000,1,4,2,13.266465452978318
3,1.75,2360,7291,0,8,1360,1000,1948,0,47.5274,-122.384,1860,5499,0,5,2,13.329379172803593
4,2.75,2210,10800,0,8,1170,1040,1997,0,47.6086,-122.059,2210,10800,0,8,27,13.153863982446317
4,2.75,3670,15400,0,10,3670,0,1986,0,47.5581,-122.156,3370,13300,0,8,13,14.012721548269704
4,3.5,3080,4815,0,10,2300,780,1937,2009,47.6417,-122.411,2910,5350,0,5,27,14.319312171022725
2,1.0,770,6731,0,6,770,0,1943,0,47.7505,-122.31200000000001,1120,9212,1,5,1,12.660331092405906
4,2.0,2600,9000,0,8,1410,1190,1959,0,47.381,-122.29899999999999,2600,7200,0,10,21,12.429220196836383
4,1.5,1220,4900,0,6,1220,0,1942,0,47.5292,-122.26899999999999,1410,3000,0,11,13,12.429220196836383
4,2.5,2910,48351,0,8,1910,1000,1967,0,47.6495,-122.164,2760,43560,1,4,10,13.73755009757506
3,1.0,1150,4681,0,7,1150,0,1955,0,47.7284,-122.336,1150,6800,0,8,25,12.788291058675025
3,2.5,1700,6200,0,8,1700,0,1997,0,47.2621,-122.221,1720,6205,0,9,26,12.476103599529843
3,1.75,1220,7370,0,7,1220,0,1964,0,47.6334,-122.12,1580,8213,0,10,15,13.122365377402328
5,1.0,1670,6400,0,8,1670,0,1919,0,47.6542,-122.37299999999999,1910,2983,0,7,15,14.077875591662238
3,1.75,2420,65501,0,8,2420,0,1984,0,47.6525,-122.087,2970,19036,0,9,15,13.122365377402328
3,2.25,2610,9002,0,9,2610,0,1988,0,47.6909,-122.104,2320,8306,0,6,2,13.42246945133505
3,1.0,960,5030,0,7,960,0,1955,0,47.5611,-122.28,1460,5400,0,9,26,12.367345048436391
3,1.0,960,5030,0,7,960,0,1955,0,47.5611,-122.28,1460,5400,1,3,18,13.208542908506082
3,1.0,1010,9360,0,6,1010,0,1981,0,47.6874,-122.16799999999999,1470,9360,0,5,7,12.765691290604371
2,2.25,1550,1827,0,8,1550,0,2008,0,47.5394,-122.368,1420,1826,0,11,25,12.676079399771027
5,2.5,5067,13315,0,9,3154,1913,1968,0,47.3391,-122.325,2860,13957,1,3,18,13.021439671201302
3,2.0,2350,6000,0,8,1990,360,1922,0,47.6476,-122.32,2010,5040,0,7,25,13.681980308196241
3,1.5,1310,2998,0,7,1310,0,1998,0,47.5873,-122.29899999999999,1310,2997,0,11,8,12.691583538230217
4,2.25,2160,5600,0,7,1080,1080,1947,0,47.6442,-122.37200000000001,1850,5150,0,6,19,13.535797977912118
4,2.5,2510,7992,0,8,1610,900,1978,0,47.3715,-122.285,2030,7992,0,6,24,12.672949516558306
3,1.75,890,3800,0,7,750,140,1926,0,47.6803,-122.291,1280,3800,1,1,21,13.02805489573287
2,1.0,1129,3840,0,7,1129,0,1953,0,47.5313,-122.351,1300,3880,1,4,9,12.706850963741102
4,3.25,1980,9988,0,8,1340,640,1980,0,47.6883,-122.111,1980,8972,1,1,8,13.1421679654829
3,1.0,2360,5012,0,7,1560,800,1964,0,47.5705,-122.384,1690,4800,1,4,16,13.184400648021263
3,2.5,2480,5007,0,8,1960,520,2014,0,47.6974,-122.369,1650,7806,1,1,20,13.560619598657233
3,1.75,2160,4000,0,7,1080,1080,1953,0,47.5721,-122.309,1260,3200,1,4,17,12.923914877701906
2,1.75,1740,5100,0,6,580,1160,1915,0,47.5211,-122.33,1440,5100,1,3,18,12.230770136157428
4,2.5,2430,6766,0,8,2430,0,1999,0,47.7294,-122.35799999999999,1820,6772,0,12,12,13.279368835614243
2,1.75,1950,8200,0,8,1950,0,1975,0,47.3161,-122.382,2370,8000,1,3,10,12.449022745701502
2,1.0,910,3750,0,7,910,0,1904,0,47.6772,-122.369,1160,4000,0,9,11,12.936036208848487
4,2.0,2360,7080,0,6,1180,1180,1925,0,47.5261,-122.376,1340,7200,1,4,2,13.036807667689546
3,1.0,1130,11250,0,7,1130,0,1965,0,47.7254,-122.227,1410,11250,0,12,11,12.777055016970678
3,2.5,2150,5193,0,8,2150,0,1995,0,47.6952,-122.18700000000001,2150,7172,0,7,15,13.282781802386296
4,3.5,5270,53428,0,10,3440,1830,2004,0,47.4358,-122.085,2340,30904,0,7,8,13.569611298299009
3,1.5,1300,7287,0,7,1300,0,1965,0,47.6889,-122.18700000000001,1300,9129,1,5,4,13.25339339419516
3,1.0,1050,6002,0,7,840,210,1941,0,47.6988,-122.316,1180,6003,1,2,5,12.934830666099812
4,1.0,1380,6700,0,7,1190,190,1928,0,47.4871,-122.281,1380,8292,0,8,6,12.128116509451258
3,1.5,1610,10291,0,7,1610,0,1961,0,47.2025,-121.999,1410,7729,0,10,1,12.47801017053037
4,2.75,3150,67518,0,9,2250,900,1965,0,47.3382,-122.196,2210,32391,0,5,22,12.821260987319457
3,1.0,1520,9507,0,7,1520,0,1954,0,47.7162,-122.324,1360,7219,1,1,5,12.80078251189375
3,2.5,1990,7397,0,9,1990,0,1993,0,47.7703,-122.165,2210,7397,1,3,4,13.19189130572284
5,2.0,2500,7804,0,7,1570,930,1921,0,47.5031,-122.348,1170,7676,1,4,21,12.959846800844963
3,2.25,1890,7200,0,7,1230,660,1973,0,47.7156,-122.31700000000001,1970,8101,0,6,9,12.983103608918753
5,2.0,1840,9240,0,7,1540,300,1942,1958,47.7308,-122.34,1200,5250,0,5,5,12.983103608918753
2,1.0,1220,6300,0,7,760,460,1942,0,47.5299,-122.387,1850,4886,1,3,12,12.899222326086994
2,1.5,1370,1221,0,8,1080,290,2008,0,47.6039,-122.307,1560,2081,0,6,26,13.008076473152153
3,2.5,2710,13120,0,10,2710,0,1959,0,47.6718,-122.256,3130,13566,1,1,26,14.038654909278163
3,2.25,1760,5421,0,7,1760,0,1991,0,47.3484,-122.037,1570,6000,0,11,20,12.611541086966115
2,1.0,800,5080,0,7,800,0,1938,0,47.6978,-122.314,1560,5110,0,8,6,12.910409487665515
4,2.5,3530,49222,0,9,3530,0,1986,0,47.7285,-122.11200000000001,3750,49222,1,3,5,13.721200977393528
3,2.25,1780,6120,0,9,1390,390,1927,0,47.6025,-122.286,1960,5568,0,5,13,13.555444949561487
4,2.5,2610,4781,0,8,2610,0,2009,0,47.2649,-122.292,2583,4796,0,6,5,12.721888795877375
3,1.75,1850,15170,0,7,1850,0,1965,0,47.4991,-121.774,1160,14175,0,8,4,12.873904582205107
3,2.25,1560,9706,0,7,1560,0,1963,0,47.3191,-122.213,1510,9706,1,4,28,12.570719231334277
3,1.75,1270,10790,0,7,1270,0,1956,0,47.6647,-122.177,1270,10790,0,10,14,12.90669432231532
3,2.25,1420,1309,0,8,1420,0,2006,0,47.6534,-122.346,1500,1282,0,6,24,13.1421679654829
6,3.0,2880,6800,0,7,2880,0,1980,0,47.5873,-122.29899999999999,1640,4000,1,2,19,13.529162262303307
3,1.0,1420,8000,0,7,1420,0,1950,0,47.5169,-122.255,1780,8295,1,2,3,12.919024904363686
3,1.0,1640,12855,0,6,1500,140,1920,0,47.6169,-122.212,2190,11262,0,7,1,13.829660967018418
3,2.0,1730,9030,0,7,1730,0,1956,0,47.5875,-122.134,1470,9030,1,4,24,13.26212705890841
3,1.75,1250,8100,0,7,1250,0,1951,2004,47.5016,-122.348,1300,8175,1,4,17,12.706850963741102
3,2.25,1520,1221,0,8,1520,0,2013,0,47.674,-122.37700000000001,1550,4750,0,5,16,13.244582780038517
3,2.5,1820,2935,0,8,1820,0,1999,0,47.6018,-122.021,1820,2936,1,4,13,13.030250281476574
4,2.5,2700,9122,0,9,2700,0,1990,0,47.5771,-121.994,2500,9122,0,6,15,13.38856795074486
3,1.75,1820,3140,0,8,1820,0,1949,1990,47.5271,-122.384,2030,5499,0,12,31,13.274227444925158
4,2.5,2770,5686,0,9,2770,0,2004,0,47.5997,-121.973,2910,5000,0,6,25,13.45883704259595
2,1.0,1270,9182,0,6,1270,0,1917,0,47.5365,-122.37799999999999,1760,9100,0,10,15,12.367345048436391
3,1.75,1400,12155,0,7,1400,0,1977,0,47.5926,-122.04700000000001,2540,23522,0,7,31,13.038983942375959
3,2.25,1820,8008,0,8,1240,580,1981,0,47.7206,-122.11,2030,8750,0,5,22,13.07107218827772
2,2.0,1870,6275,0,8,1870,0,2003,0,47.7108,-122.031,1670,5200,0,6,9,13.269059483669357
4,2.0,1360,2746,0,7,1360,0,1945,2011,47.6736,-122.39,1960,2746,0,11,10,13.136268254957963
3,2.5,1040,2643,0,7,720,320,2004,0,47.5165,-122.26799999999999,1540,5110,0,5,12,12.25486757159303
4,2.75,2140,10316,0,8,2140,0,1993,0,47.3537,-122.274,1920,11337,0,6,30,12.792472237780538
3,1.75,1330,9831,0,7,1330,0,1987,0,47.3304,-122.277,1330,7500,0,11,7,12.421188057397055
3,1.0,1070,5750,0,7,1070,0,1952,0,47.5071,-122.255,1420,6500,0,10,22,12.385477452742727
3,2.25,1370,1533,0,8,1370,0,2009,0,47.7326,-122.34299999999999,1370,1125,0,12,16,12.660331092405906
4,3.0,3510,12410,0,9,3510,0,1976,0,47.6381,-122.166,3000,13209,1,2,26,13.785052381406869
3,1.5,1730,6240,0,8,1000,730,1954,0,47.5282,-122.391,1620,6240,1,3,17,13.1421679654829
4,1.5,1550,9176,0,7,1000,550,1956,0,47.6005,-122.12899999999999,1730,8539,0,6,21,12.94323910384853
4,2.5,3280,27441,0,9,3280,0,1996,0,47.6711,-122.012,3200,26960,0,6,12,13.457407451830088
4,2.5,2150,8536,0,8,1400,750,1967,0,47.5663,-122.163,2800,9500,1,3,21,13.677398403939607
3,1.75,1580,9147,0,7,1210,370,1967,0,47.6069,-122.11200000000001,2600,23564,0,5,7,13.151924121391561
3,1.0,1460,43000,0,7,1460,0,1952,0,47.4434,-122.34700000000001,2250,20023,0,8,11,12.899222326086994
3,1.75,1410,5100,0,7,1110,300,1954,0,47.7026,-122.29,1600,7800,0,12,9,13.005831808336863
4,2.75,3090,6600,0,9,1800,1290,1956,0,47.6339,-122.396,2380,5000,1,2,25,13.919871474189012
3,1.5,1690,9600,0,7,1210,480,1976,0,47.3857,-122.079,1450,9647,0,10,27,12.264346270624157
4,2.5,2870,11304,0,9,2870,0,1980,0,47.5547,-122.154,2690,9940,1,1,12,13.47302165746721
4,1.0,1100,7110,0,7,880,220,1907,0,47.3858,-122.227,1150,7110,1,3,31,12.327409359385856
3,1.75,2310,36665,0,8,1580,730,1983,0,47.7697,-122.274,2000,14000,0,12,22,13.161586013632684
5,3.75,3490,15246,0,10,1940,1550,1968,0,47.5479,-122.212,3410,15682,1,5,8,14.07402202531625
4,2.0,2080,13510,0,7,1040,1040,1950,0,47.4918,-122.258,2010,11625,0,6,19,12.421188057397055
4,2.5,2230,7200,0,7,1220,1010,1957,0,47.589,-122.156,1920,7200,0,10,16,13.228525371792253
5,1.75,1710,11900,0,7,1070,640,1958,0,47.506,-122.365,1030,10360,1,5,12,12.675923138051079
4,2.75,1640,3000,0,7,1000,640,1984,0,47.5625,-122.28299999999999,1150,4545,1,3,31,12.676079399771027
3,2.5,1600,2788,0,7,1600,0,1992,0,47.4034,-122.18700000000001,1720,3605,0,7,8,12.409017571151187
3,2.5,2850,36585,0,10,2850,0,1987,0,47.7376,-122.102,3340,35671,1,2,3,13.45883704259595
5,2.75,2600,8160,0,8,2600,0,2015,0,47.7348,-122.34,1600,8160,1,3,12,13.350297037805756
